image_name,Class,Glaucoma_Negative,Glaucoma_Positive
105.jpg,Glaucoma_Negative,1.00000,0.00000
106.jpg,Glaucoma_Negative,1.00000,0.00000
107.jpg,Glaucoma_Negative,1.00000,0.00000
108.jpg,Glaucoma_Negative,1.00000,0.00000
109.jpg,Glaucoma_Negative,1.00000,0.00000
111.jpg,Glaucoma_Negative,0.99865,0.00135
112.jpg,Glaucoma_Negative,1.00000,0.00000
113.jpg,Glaucoma_Negative,1.00000,0.00000
114.jpg,Glaucoma_Negative,1.00000,0.00000
115.jpg,Glaucoma_Negative,1.00000,0.00000
117.jpg,Glaucoma_Negative,1.00000,0.00000
118.jpg,Glaucoma_Negative,1.00000,0.00000
119.jpg,Glaucoma_Negative,1.00000,0.00000
120.jpg,Glaucoma_Negative,1.00000,0.00000
121.jpg,Glaucoma_Negative,1.00000,0.00000
122.jpg,Glaucoma_Negative,1.00000,0.00000
123.jpg,Glaucoma_Negative,1.00000,0.00000
124.jpg,Glaucoma_Negative,0.99999,0.00001
125.jpg,Glaucoma_Negative,1.00000,0.00000
126.jpg,Glaucoma_Negative,1.00000,0.00000
127.jpg,Glaucoma_Negative,1.00000,0.00000
128.jpg,Glaucoma_Negative,1.00000,0.00000
129.jpg,Glaucoma_Negative,1.00000,0.00000
130.jpg,Glaucoma_Negative,0.99930,0.00070
131.jpg,Glaucoma_Negative,1.00000,0.00000
132.jpg,Glaucoma_Negative,1.00000,0.00000
133.jpg,Glaucoma_Negative,1.00000,0.00000
134.jpg,Glaucoma_Negative,1.00000,0.00000
135.jpg,Glaucoma_Negative,1.00000,0.00000
136.jpg,Glaucoma_Negative,1.00000,0.00000
137.jpg,Glaucoma_Negative,1.00000,0.00000
139.jpg,Glaucoma_Negative,1.00000,0.00000
140.jpg,Glaucoma_Negative,1.00000,0.00000
141.jpg,Glaucoma_Negative,1.00000,0.00000
142.jpg,Glaucoma_Negative,1.00000,0.00000
143.jpg,Glaucoma_Negative,1.00000,0.00000
144.jpg,Glaucoma_Negative,0.99999,0.00001
145.jpg,Glaucoma_Negative,0.99995,0.00005
146.jpg,Glaucoma_Negative,0.99995,0.00005
147.jpg,Glaucoma_Negative,1.00000,0.00000
148.jpg,Glaucoma_Negative,1.00000,0.00000
149.jpg,Glaucoma_Negative,1.00000,0.00000
150.jpg,Glaucoma_Negative,0.99983,0.00017
151.jpg,Glaucoma_Negative,1.00000,0.00000
152.jpg,Glaucoma_Negative,1.00000,0.00000
153.jpg,Glaucoma_Negative,1.00000,0.00000
154.jpg,Glaucoma_Negative,1.00000,0.00000
155.jpg,Glaucoma_Negative,1.00000,0.00000
156.jpg,Glaucoma_Negative,1.00000,0.00000
157.jpg,Glaucoma_Negative,1.00000,0.00000
161.jpg,Glaucoma_Negative,0.99999,0.00001
162.jpg,Glaucoma_Negative,1.00000,0.00000
163.jpg,Glaucoma_Negative,0.99981,0.00019
164.jpg,Glaucoma_Negative,1.00000,0.00000
166.jpg,Glaucoma_Negative,1.00000,0.00000
167.jpg,Glaucoma_Negative,1.00000,0.00000
169.jpg,Glaucoma_Negative,1.00000,0.00000
170.jpg,Glaucoma_Negative,1.00000,0.00000
172.jpg,Glaucoma_Negative,1.00000,0.00000
173.jpg,Glaucoma_Negative,1.00000,0.00000
174.jpg,Glaucoma_Negative,1.00000,0.00000
175.jpg,Glaucoma_Negative,1.00000,0.00000
176.jpg,Glaucoma_Negative,1.00000,0.00000
177.jpg,Glaucoma_Negative,1.00000,0.00000
178.jpg,Glaucoma_Negative,1.00000,0.00000
179.jpg,Glaucoma_Negative,1.00000,0.00000
183.jpg,Glaucoma_Negative,1.00000,0.00000
184.jpg,Glaucoma_Negative,0.91710,0.08290
185.jpg,Glaucoma_Negative,1.00000,0.00000
186.jpg,Glaucoma_Negative,1.00000,0.00000
187.jpg,Glaucoma_Negative,1.00000,0.00000
188.jpg,Glaucoma_Negative,1.00000,0.00000
189.jpg,Glaucoma_Negative,1.00000,0.00000
190.jpg,Glaucoma_Negative,1.00000,0.00000
191.jpg,Glaucoma_Negative,1.00000,0.00000
192.jpg,Glaucoma_Negative,1.00000,0.00000
193.jpg,Glaucoma_Negative,1.00000,0.00000
194.jpg,Glaucoma_Negative,1.00000,0.00000
195.jpg,Glaucoma_Negative,1.00000,0.00000
196.jpg,Glaucoma_Negative,0.41973,0.58027
197.jpg,Glaucoma_Negative,0.79688,0.20312
198.jpg,Glaucoma_Negative,0.99982,0.00018
199.jpg,Glaucoma_Negative,0.99946,0.00054
200.jpg,Glaucoma_Negative,0.97070,0.02930
201.jpg,Glaucoma_Negative,1.00000,0.00000
202.jpg,Glaucoma_Negative,0.96321,0.03679
203.jpg,Glaucoma_Negative,0.98381,0.01619
204.jpg,Glaucoma_Negative,1.00000,0.00000
205.jpg,Glaucoma_Negative,1.00000,0.00000
206.jpg,Glaucoma_Negative,0.99998,0.00002
207.jpg,Glaucoma_Negative,0.99997,0.00003
209.jpg,Glaucoma_Negative,1.00000,0.00000
210.jpg,Glaucoma_Negative,1.00000,0.00000
211.jpg,Glaucoma_Negative,0.99019,0.00981
212.jpg,Glaucoma_Negative,0.99784,0.00216
214.jpg,Glaucoma_Negative,0.09171,0.90829
215.jpg,Glaucoma_Negative,0.43808,0.56192
216.jpg,Glaucoma_Negative,1.00000,0.00000
217.jpg,Glaucoma_Negative,1.00000,0.00000
218.jpg,Glaucoma_Negative,1.00000,0.00000
219.jpg,Glaucoma_Negative,1.00000,0.00000
220.jpg,Glaucoma_Negative,1.00000,0.00000
221.jpg,Glaucoma_Negative,1.00000,0.00000
222.jpg,Glaucoma_Negative,0.99771,0.00229
223.jpg,Glaucoma_Negative,0.16051,0.83949
224.jpg,Glaucoma_Negative,0.89022,0.10978
226.jpg,Glaucoma_Negative,1.00000,0.00000
227.jpg,Glaucoma_Negative,1.00000,0.00000
230.jpg,Glaucoma_Negative,1.00000,0.00000
231.jpg,Glaucoma_Negative,1.00000,0.00000
232.jpg,Glaucoma_Negative,1.00000,0.00000
234.jpg,Glaucoma_Negative,1.00000,0.00000
235.jpg,Glaucoma_Negative,1.00000,0.00000
236.jpg,Glaucoma_Negative,0.22787,0.77213
237.jpg,Glaucoma_Negative,0.86987,0.13013
238.jpg,Glaucoma_Negative,1.00000,0.00000
239.jpg,Glaucoma_Negative,1.00000,0.00000
242.jpg,Glaucoma_Negative,1.00000,0.00000
243.jpg,Glaucoma_Negative,1.00000,0.00000
244.jpg,Glaucoma_Negative,1.00000,0.00000
248.jpg,Glaucoma_Negative,0.99501,0.00499
249.jpg,Glaucoma_Negative,1.00000,0.00000
250.jpg,Glaucoma_Negative,1.00000,0.00000
251.jpg,Glaucoma_Negative,1.00000,0.00000
252.jpg,Glaucoma_Negative,1.00000,0.00000
253.jpg,Glaucoma_Negative,1.00000,0.00000
254.jpg,Glaucoma_Negative,1.00000,0.00000
255.jpg,Glaucoma_Negative,1.00000,0.00000
256.jpg,Glaucoma_Negative,0.99999,0.00001
257.jpg,Glaucoma_Negative,1.00000,0.00000
258.jpg,Glaucoma_Negative,1.00000,0.00000
259.jpg,Glaucoma_Negative,1.00000,0.00000
260.jpg,Glaucoma_Negative,1.00000,0.00000
261.jpg,Glaucoma_Negative,0.99997,0.00003
262.jpg,Glaucoma_Negative,0.99999,0.00001
263.jpg,Glaucoma_Negative,1.00000,0.00000
264.jpg,Glaucoma_Negative,1.00000,0.00000
265.jpg,Glaucoma_Negative,1.00000,0.00000
266.jpg,Glaucoma_Negative,1.00000,0.00000
267.jpg,Glaucoma_Negative,1.00000,0.00000
268.jpg,Glaucoma_Negative,1.00000,0.00000
271.jpg,Glaucoma_Negative,1.00000,0.00000
272.jpg,Glaucoma_Negative,1.00000,0.00000
274.jpg,Glaucoma_Negative,1.00000,0.00000
275.jpg,Glaucoma_Negative,1.00000,0.00000
276.jpg,Glaucoma_Negative,0.95783,0.04217
279.jpg,Glaucoma_Negative,1.00000,0.00000
280.jpg,Glaucoma_Negative,1.00000,0.00000
281.jpg,Glaucoma_Negative,1.00000,0.00000
282.jpg,Glaucoma_Negative,1.00000,0.00000
287.jpg,Glaucoma_Negative,1.00000,0.00000
288.jpg,Glaucoma_Negative,1.00000,0.00000
290.jpg,Glaucoma_Negative,1.00000,0.00000
291.jpg,Glaucoma_Negative,1.00000,0.00000
292.jpg,Glaucoma_Negative,1.00000,0.00000
295.jpg,Glaucoma_Negative,1.00000,0.00000
296.jpg,Glaucoma_Negative,1.00000,0.00000
297.jpg,Glaucoma_Negative,1.00000,0.00000
298.jpg,Glaucoma_Negative,1.00000,0.00000
299.jpg,Glaucoma_Negative,1.00000,0.00000
302.jpg,Glaucoma_Negative,1.00000,0.00000
303.jpg,Glaucoma_Negative,1.00000,0.00000
307.jpg,Glaucoma_Negative,1.00000,0.00000
308.jpg,Glaucoma_Negative,1.00000,0.00000
309.jpg,Glaucoma_Negative,1.00000,0.00000
310.jpg,Glaucoma_Negative,1.00000,0.00000
311.jpg,Glaucoma_Negative,0.99989,0.00011
313.jpg,Glaucoma_Negative,0.74232,0.25768
314.jpg,Glaucoma_Negative,0.99627,0.00373
315.jpg,Glaucoma_Negative,1.00000,0.00000
316.jpg,Glaucoma_Negative,1.00000,0.00000
318.jpg,Glaucoma_Negative,1.00000,0.00000
319.jpg,Glaucoma_Negative,1.00000,0.00000
320.jpg,Glaucoma_Negative,0.99999,0.00001
321.jpg,Glaucoma_Negative,1.00000,0.00000
323.jpg,Glaucoma_Negative,1.00000,0.00000
324.jpg,Glaucoma_Negative,1.00000,0.00000
325.jpg,Glaucoma_Negative,1.00000,0.00000
326.jpg,Glaucoma_Negative,1.00000,0.00000
328.jpg,Glaucoma_Negative,1.00000,0.00000
329.jpg,Glaucoma_Negative,1.00000,0.00000
331.jpg,Glaucoma_Negative,1.00000,0.00000
332.jpg,Glaucoma_Negative,0.83202,0.16798
333.jpg,Glaucoma_Negative,0.98257,0.01743
334.jpg,Glaucoma_Negative,1.00000,0.00000
335.jpg,Glaucoma_Negative,0.99999,0.00001
338.jpg,Glaucoma_Negative,1.00000,0.00000
339.jpg,Glaucoma_Negative,1.00000,0.00000
341.jpg,Glaucoma_Negative,1.00000,0.00000
342.jpg,Glaucoma_Negative,1.00000,0.00000
343.jpg,Glaucoma_Negative,0.99999,0.00001
344.jpg,Glaucoma_Negative,0.99984,0.00016
346.jpg,Glaucoma_Negative,1.00000,0.00000
347.jpg,Glaucoma_Negative,1.00000,0.00000
350.jpg,Glaucoma_Negative,1.00000,0.00000
351.jpg,Glaucoma_Negative,0.99999,0.00001
352.jpg,Glaucoma_Negative,1.00000,0.00000
355.jpg,Glaucoma_Negative,1.00000,0.00000
356.jpg,Glaucoma_Negative,0.99124,0.00876
357.jpg,Glaucoma_Negative,0.99985,0.00015
358.jpg,Glaucoma_Negative,0.99991,0.00009
360.jpg,Glaucoma_Negative,1.00000,0.00000
361.jpg,Glaucoma_Negative,1.00000,0.00000
363.jpg,Glaucoma_Negative,1.00000,0.00000
364.jpg,Glaucoma_Negative,1.00000,0.00000
365.jpg,Glaucoma_Negative,1.00000,0.00000
367.jpg,Glaucoma_Negative,0.99964,0.00036
368.jpg,Glaucoma_Negative,0.99994,0.00006
369.jpg,Glaucoma_Negative,0.99998,0.00002
370.jpg,Glaucoma_Negative,1.00000,0.00000
371.jpg,Glaucoma_Negative,1.00000,0.00000
372.jpg,Glaucoma_Negative,1.00000,0.00000
373.jpg,Glaucoma_Negative,0.99999,0.00001
374.jpg,Glaucoma_Negative,0.99999,0.00001
375.jpg,Glaucoma_Negative,0.99987,0.00013
376.jpg,Glaucoma_Negative,0.99999,0.00001
378.jpg,Glaucoma_Negative,1.00000,0.00000
379.jpg,Glaucoma_Negative,1.00000,0.00000
380.jpg,Glaucoma_Negative,1.00000,0.00000
384.jpg,Glaucoma_Negative,0.99822,0.00178
387.jpg,Glaucoma_Negative,0.99975,0.00025
388.jpg,Glaucoma_Negative,0.99923,0.00077
391.jpg,Glaucoma_Negative,1.00000,0.00000
392.jpg,Glaucoma_Negative,1.00000,0.00000
393.jpg,Glaucoma_Negative,1.00000,0.00000
394.jpg,Glaucoma_Negative,1.00000,0.00000
396.jpg,Glaucoma_Negative,1.00000,0.00000
397.jpg,Glaucoma_Negative,1.00000,0.00000
399.jpg,Glaucoma_Negative,1.00000,0.00000
400.jpg,Glaucoma_Negative,1.00000,0.00000
401.jpg,Glaucoma_Negative,1.00000,0.00000
403.jpg,Glaucoma_Negative,0.91460,0.08540
404.jpg,Glaucoma_Negative,0.93549,0.06451
405.jpg,Glaucoma_Negative,0.55784,0.44216
406.jpg,Glaucoma_Negative,1.00000,0.00000
408.jpg,Glaucoma_Negative,1.00000,0.00000
409.jpg,Glaucoma_Negative,1.00000,0.00000
410.jpg,Glaucoma_Negative,1.00000,0.00000
411.jpg,Glaucoma_Negative,1.00000,0.00000
412.jpg,Glaucoma_Negative,1.00000,0.00000
413.jpg,Glaucoma_Negative,1.00000,0.00000
414.jpg,Glaucoma_Negative,1.00000,0.00000
415.jpg,Glaucoma_Negative,1.00000,0.00000
416.jpg,Glaucoma_Negative,1.00000,0.00000
417.jpg,Glaucoma_Negative,1.00000,0.00000
418.jpg,Glaucoma_Negative,1.00000,0.00000
420.jpg,Glaucoma_Negative,0.99998,0.00002
421.jpg,Glaucoma_Negative,1.00000,0.00000
422.jpg,Glaucoma_Negative,1.00000,0.00000
423.jpg,Glaucoma_Negative,1.00000,0.00000
425.jpg,Glaucoma_Negative,0.99998,0.00002
427.jpg,Glaucoma_Negative,0.69913,0.30087
428.jpg,Glaucoma_Negative,1.00000,0.00000
430.jpg,Glaucoma_Negative,0.99996,0.00004
431.jpg,Glaucoma_Negative,0.99997,0.00003
434.jpg,Glaucoma_Negative,1.00000,0.00000
435.jpg,Glaucoma_Negative,1.00000,0.00000
436.jpg,Glaucoma_Negative,0.99895,0.00105
437.jpg,Glaucoma_Negative,0.99999,0.00001
438.jpg,Glaucoma_Negative,1.00000,0.00000
443.jpg,Glaucoma_Negative,1.00000,0.00000
444.jpg,Glaucoma_Negative,0.99977,0.00023
445.jpg,Glaucoma_Negative,0.99999,0.00001
446.jpg,Glaucoma_Negative,1.00000,0.00000
447.jpg,Glaucoma_Negative,0.71219,0.28781
448.jpg,Glaucoma_Negative,1.00000,0.00000
449.jpg,Glaucoma_Negative,1.00000,0.00000
450.jpg,Glaucoma_Negative,1.00000,0.00000
451.jpg,Glaucoma_Negative,1.00000,0.00000
452.jpg,Glaucoma_Negative,1.00000,0.00000
453.jpg,Glaucoma_Negative,0.99997,0.00003
454.jpg,Glaucoma_Negative,1.00000,0.00000
455.jpg,Glaucoma_Negative,1.00000,0.00000
456.jpg,Glaucoma_Negative,1.00000,0.00000
459.jpg,Glaucoma_Negative,0.99999,0.00001
460.jpg,Glaucoma_Negative,1.00000,0.00000
461.jpg,Glaucoma_Negative,1.00000,0.00000
462.jpg,Glaucoma_Negative,1.00000,0.00000
463.jpg,Glaucoma_Negative,0.99999,0.00001
464.jpg,Glaucoma_Negative,0.97805,0.02195
466.jpg,Glaucoma_Negative,1.00000,0.00000
467.jpg,Glaucoma_Negative,0.98429,0.01571
469.jpg,Glaucoma_Negative,0.99999,0.00001
470.jpg,Glaucoma_Negative,0.99999,0.00001
471.jpg,Glaucoma_Negative,0.99963,0.00037
472.jpg,Glaucoma_Negative,0.99995,0.00005
473.jpg,Glaucoma_Negative,1.00000,0.00000
475.jpg,Glaucoma_Negative,1.00000,0.00000
476.jpg,Glaucoma_Negative,1.00000,0.00000
477.jpg,Glaucoma_Negative,1.00000,0.00000
478.jpg,Glaucoma_Negative,1.00000,0.00000
479.jpg,Glaucoma_Negative,0.99999,0.00001
481.jpg,Glaucoma_Negative,1.00000,0.00000
482.jpg,Glaucoma_Negative,1.00000,0.00000
483.jpg,Glaucoma_Negative,1.00000,0.00000
484.jpg,Glaucoma_Negative,1.00000,0.00000
485.jpg,Glaucoma_Negative,1.00000,0.00000
487.jpg,Glaucoma_Negative,1.00000,0.00000
488.jpg,Glaucoma_Negative,1.00000,0.00000
489.jpg,Glaucoma_Negative,1.00000,0.00000
491.jpg,Glaucoma_Negative,1.00000,0.00000
492.jpg,Glaucoma_Negative,1.00000,0.00000
493.jpg,Glaucoma_Negative,1.00000,0.00000
494.jpg,Glaucoma_Negative,1.00000,0.00000
495.jpg,Glaucoma_Negative,1.00000,0.00000
497.jpg,Glaucoma_Negative,1.00000,0.00000
498.jpg,Glaucoma_Negative,1.00000,0.00000
499.jpg,Glaucoma_Negative,0.99851,0.00149
500.jpg,Glaucoma_Negative,1.00000,0.00000
501.jpg,Glaucoma_Negative,1.00000,0.00000
502.jpg,Glaucoma_Negative,1.00000,0.00000
503.jpg,Glaucoma_Negative,1.00000,0.00000
504.jpg,Glaucoma_Negative,1.00000,0.00000
509.jpg,Glaucoma_Negative,1.00000,0.00000
510.jpg,Glaucoma_Negative,1.00000,0.00000
513.jpg,Glaucoma_Negative,1.00000,0.00000
517.jpg,Glaucoma_Negative,1.00000,0.00000
518.jpg,Glaucoma_Negative,1.00000,0.00000
520.jpg,Glaucoma_Negative,0.99992,0.00008
521.jpg,Glaucoma_Negative,1.00000,0.00000
522.jpg,Glaucoma_Negative,1.00000,0.00000
525.jpg,Glaucoma_Negative,1.00000,0.00000
526.jpg,Glaucoma_Negative,1.00000,0.00000
527.jpg,Glaucoma_Negative,1.00000,0.00000
529.jpg,Glaucoma_Negative,1.00000,0.00000
530.jpg,Glaucoma_Negative,1.00000,0.00000
531.jpg,Glaucoma_Negative,1.00000,0.00000
534.jpg,Glaucoma_Negative,1.00000,0.00000
535.jpg,Glaucoma_Negative,0.99977,0.00023
536.jpg,Glaucoma_Negative,0.99974,0.00026
537.jpg,Glaucoma_Negative,1.00000,0.00000
538.jpg,Glaucoma_Negative,0.99992,0.00008
539.jpg,Glaucoma_Negative,1.00000,0.00000
540.jpg,Glaucoma_Negative,1.00000,0.00000
541.jpg,Glaucoma_Negative,1.00000,0.00000
542.jpg,Glaucoma_Negative,1.00000,0.00000
543.jpg,Glaucoma_Negative,1.00000,0.00000
544.jpg,Glaucoma_Negative,0.99909,0.00091
546.jpg,Glaucoma_Negative,0.99999,0.00001
547.jpg,Glaucoma_Negative,0.99969,0.00031
548.jpg,Glaucoma_Negative,0.99995,0.00005
551.jpg,Glaucoma_Negative,1.00000,0.00000
552.jpg,Glaucoma_Negative,1.00000,0.00000
553.jpg,Glaucoma_Negative,1.00000,0.00000
554.jpg,Glaucoma_Negative,1.00000,0.00000
555.jpg,Glaucoma_Negative,0.99998,0.00002
559.jpg,Glaucoma_Negative,1.00000,0.00000
561.jpg,Glaucoma_Negative,1.00000,0.00000
562.jpg,Glaucoma_Negative,0.99999,0.00001
563.jpg,Glaucoma_Negative,0.97744,0.02256
564.jpg,Glaucoma_Negative,0.99181,0.00819
565.jpg,Glaucoma_Negative,1.00000,0.00000
566.jpg,Glaucoma_Negative,1.00000,0.00000
567.jpg,Glaucoma_Negative,1.00000,0.00000
568.jpg,Glaucoma_Negative,1.00000,0.00000
569.jpg,Glaucoma_Negative,1.00000,0.00000
570.jpg,Glaucoma_Negative,1.00000,0.00000
573.jpg,Glaucoma_Negative,0.99999,0.00001
574.jpg,Glaucoma_Negative,0.99973,0.00027
575.jpg,Glaucoma_Negative,0.99968,0.00032
576.jpg,Glaucoma_Negative,1.00000,0.00000
577.jpg,Glaucoma_Negative,1.00000,0.00000
579.jpg,Glaucoma_Negative,1.00000,0.00000
581.jpg,Glaucoma_Negative,1.00000,0.00000
583.jpg,Glaucoma_Negative,0.87089,0.12911
585.jpg,Glaucoma_Negative,1.00000,0.00000
587.jpg,Glaucoma_Negative,1.00000,0.00000
590.jpg,Glaucoma_Negative,0.99981,0.00019
594.jpg,Glaucoma_Negative,1.00000,0.00000
596.jpg,Glaucoma_Negative,1.00000,0.00000
597.jpg,Glaucoma_Negative,0.99911,0.00089
599.jpg,Glaucoma_Negative,0.07562,0.92438
602.jpg,Glaucoma_Negative,1.00000,0.00000
603.jpg,Glaucoma_Negative,1.00000,0.00000
606.jpg,Glaucoma_Negative,1.00000,0.00000
607.jpg,Glaucoma_Negative,1.00000,0.00000
610.jpg,Glaucoma_Negative,1.00000,0.00000
611.jpg,Glaucoma_Negative,0.17557,0.82443
614.jpg,Glaucoma_Negative,0.99898,0.00102
616.jpg,Glaucoma_Negative,1.00000,0.00000
620.jpg,Glaucoma_Negative,1.00000,0.00000
625.jpg,Glaucoma_Negative,0.99999,0.00001
629.jpg,Glaucoma_Negative,1.00000,0.00000
633.jpg,Glaucoma_Negative,1.00000,0.00000
635.jpg,Glaucoma_Negative,1.00000,0.00000
637.jpg,Glaucoma_Negative,1.00000,0.00000
639.jpg,Glaucoma_Negative,1.00000,0.00000
642.jpg,Glaucoma_Negative,0.99999,0.00001
643.jpg,Glaucoma_Negative,1.00000,0.00000
649.jpg,Glaucoma_Negative,1.00000,0.00000
036.jpg,Glaucoma_Positive,1.00000,0.00000
037.jpg,Glaucoma_Positive,1.00000,0.00000
041.jpg,Glaucoma_Positive,1.00000,0.00000
050.jpg,Glaucoma_Positive,0.98507,0.01493
069.jpg,Glaucoma_Positive,0.99734,0.00266
072.jpg,Glaucoma_Positive,1.00000,0.00000
076.jpg,Glaucoma_Positive,1.00000,0.00000
086.jpg,Glaucoma_Positive,1.00000,0.00000
087.jpg,Glaucoma_Positive,1.00000,0.00000
093.jpg,Glaucoma_Positive,1.00000,0.00000
094.jpg,Glaucoma_Positive,1.00000,0.00000
097.jpg,Glaucoma_Positive,0.99999,0.00001
110.jpg,Glaucoma_Positive,0.99851,0.00149
116.jpg,Glaucoma_Positive,1.00000,0.00000
138.jpg,Glaucoma_Positive,1.00000,0.00000
158.jpg,Glaucoma_Positive,1.00000,0.00000
159.jpg,Glaucoma_Positive,1.00000,0.00000
160.jpg,Glaucoma_Positive,0.99989,0.00011
165.jpg,Glaucoma_Positive,1.00000,0.00000
168.jpg,Glaucoma_Positive,1.00000,0.00000
171.jpg,Glaucoma_Positive,1.00000,0.00000
180.jpg,Glaucoma_Positive,1.00000,0.00000
181.jpg,Glaucoma_Positive,1.00000,0.00000
182.jpg,Glaucoma_Positive,1.00000,0.00000
208.jpg,Glaucoma_Positive,1.00000,0.00000
213.jpg,Glaucoma_Positive,1.00000,0.00000
225.jpg,Glaucoma_Positive,0.87399,0.12601
228.jpg,Glaucoma_Positive,1.00000,0.00000
229.jpg,Glaucoma_Positive,0.99998,0.00002
233.jpg,Glaucoma_Positive,1.00000,0.00000
240.jpg,Glaucoma_Positive,0.99482,0.00518
241.jpg,Glaucoma_Positive,1.00000,0.00000
245.jpg,Glaucoma_Positive,1.00000,0.00000
246.jpg,Glaucoma_Positive,1.00000,0.00000
