image_name,Class,Glaucoma,Healthy
578.jpg,Glaucoma,0.90142,0.09858
580.jpg,Glaucoma,0.91860,0.08140
582.jpg,Glaucoma,0.84344,0.15656
584.jpg,Glaucoma,0.99181,0.00819
586.jpg,Glaucoma,0.13284,0.86716
588.jpg,Glaucoma,0.99628,0.00372
589.jpg,Glaucoma,0.18648,0.81352
591.jpg,Glaucoma,0.93412,0.06588
592.jpg,Glaucoma,0.98225,0.01775
593.jpg,Glaucoma,0.99868,0.00132
595.jpg,Glaucoma,0.84804,0.15196
598.jpg,Glaucoma,0.00289,0.99711
600.jpg,Glaucoma,0.99494,0.00506
601.jpg,Glaucoma,0.04284,0.95716
604.jpg,Glaucoma,0.97967,0.02033
605.jpg,Glaucoma,0.99876,0.00124
608.jpg,Glaucoma,0.55529,0.44471
609.jpg,Glaucoma,0.93219,0.06781
612.jpg,Glaucoma,0.83124,0.16876
613.jpg,Glaucoma,0.99681,0.00319
615.jpg,Glaucoma,0.00077,0.99923
617.jpg,Glaucoma,0.97746,0.02254
618.jpg,Glaucoma,0.32197,0.67803
619.jpg,Glaucoma,0.96260,0.03740
621.jpg,Glaucoma,0.99809,0.00191
622.jpg,Glaucoma,0.59810,0.40190
623.jpg,Glaucoma,0.99928,0.00072
624.jpg,Glaucoma,0.99934,0.00066
626.jpg,Glaucoma,0.28748,0.71252
627.jpg,Glaucoma,0.00649,0.99351
628.jpg,Glaucoma,0.46922,0.53078
630.jpg,Glaucoma,0.85274,0.14726
631.jpg,Glaucoma,0.00024,0.99976
632.jpg,Glaucoma,0.18177,0.81823
634.jpg,Glaucoma,0.05089,0.94911
636.jpg,Glaucoma,0.06175,0.93825
638.jpg,Glaucoma,0.19921,0.80079
640.jpg,Glaucoma,0.00099,0.99901
641.jpg,Glaucoma,0.29581,0.70419
644.jpg,Glaucoma,0.99676,0.00324
645.jpg,Glaucoma,0.62571,0.37429
646.jpg,Glaucoma,0.07049,0.92951
647.jpg,Glaucoma,0.96498,0.03502
648.jpg,Glaucoma,0.81423,0.18577
650.jpg,Glaucoma,0.91011,0.08989
001.jpg,Healthy,0.99976,0.00024
002.jpg,Healthy,0.77806,0.22194
003.jpg,Healthy,0.03154,0.96846
004.jpg,Healthy,0.98075,0.01925
005.jpg,Healthy,0.48912,0.51088
006.jpg,Healthy,0.27132,0.72868
007.jpg,Healthy,0.02089,0.97911
008.jpg,Healthy,0.00056,0.99944
009.jpg,Healthy,0.03225,0.96775
010.jpg,Healthy,0.00007,0.99993
011.jpg,Healthy,0.00005,0.99995
012.jpg,Healthy,0.71226,0.28774
013.jpg,Healthy,0.00620,0.99380
014.jpg,Healthy,0.00061,0.99939
015.jpg,Healthy,0.40259,0.59741
016.jpg,Healthy,0.00000,1.00000
017.jpg,Healthy,0.38086,0.61914
018.jpg,Healthy,0.07534,0.92466
019.jpg,Healthy,0.00008,0.99992
020.jpg,Healthy,0.00856,0.99144
021.jpg,Healthy,0.00170,0.99830
022.jpg,Healthy,0.99824,0.00176
023.jpg,Healthy,0.80528,0.19472
024.jpg,Healthy,0.39147,0.60853
025.jpg,Healthy,0.18934,0.81066
026.jpg,Healthy,0.00043,0.99957
027.jpg,Healthy,0.00384,0.99616
028.jpg,Healthy,0.00101,0.99899
029.jpg,Healthy,0.24248,0.75752
030.jpg,Healthy,0.16276,0.83724
031.jpg,Healthy,0.68672,0.31328
032.jpg,Healthy,0.00000,1.00000
033.jpg,Healthy,0.00524,0.99476
034.jpg,Healthy,0.00035,0.99965
035.jpg,Healthy,0.00002,0.99998
038.jpg,Healthy,0.11593,0.88407
039.jpg,Healthy,0.00500,0.99500
040.jpg,Healthy,0.00000,1.00000
042.jpg,Healthy,0.00018,0.99982
043.jpg,Healthy,0.38958,0.61042
044.jpg,Healthy,0.01948,0.98052
045.jpg,Healthy,0.10594,0.89406
046.jpg,Healthy,0.00189,0.99811
047.jpg,Healthy,0.00084,0.99916
048.jpg,Healthy,0.00009,0.99991
049.jpg,Healthy,0.99173,0.00827
051.jpg,Healthy,0.10858,0.89142
052.jpg,Healthy,0.98910,0.01090
053.jpg,Healthy,0.02737,0.97263
054.jpg,Healthy,0.15198,0.84802
055.jpg,Healthy,0.00093,0.99907
056.jpg,Healthy,0.00160,0.99840
057.jpg,Healthy,0.00759,0.99241
058.jpg,Healthy,0.89091,0.10909
059.jpg,Healthy,0.00009,0.99991
060.jpg,Healthy,0.00147,0.99853
061.jpg,Healthy,0.00174,0.99826
062.jpg,Healthy,0.35891,0.64109
063.jpg,Healthy,0.00001,0.99999
064.jpg,Healthy,0.00048,0.99952
065.jpg,Healthy,0.00022,0.99978
066.jpg,Healthy,0.64569,0.35431
067.jpg,Healthy,0.91003,0.08997
068.jpg,Healthy,0.96281,0.03719
070.jpg,Healthy,0.97969,0.02031
071.jpg,Healthy,0.00427,0.99573
073.jpg,Healthy,0.01363,0.98637
074.jpg,Healthy,0.03844,0.96156
075.jpg,Healthy,0.65722,0.34278
077.jpg,Healthy,0.00013,0.99987
078.jpg,Healthy,0.00008,0.99992
079.jpg,Healthy,0.02430,0.97570
080.jpg,Healthy,0.00214,0.99786
081.jpg,Healthy,0.28635,0.71365
082.jpg,Healthy,0.00112,0.99888
083.jpg,Healthy,0.00711,0.99289
084.jpg,Healthy,0.00004,0.99996
085.jpg,Healthy,0.00047,0.99953
088.jpg,Healthy,0.00000,1.00000
089.jpg,Healthy,0.00000,1.00000
090.jpg,Healthy,0.99553,0.00447
091.jpg,Healthy,0.00136,0.99864
092.jpg,Healthy,0.00095,0.99905
095.jpg,Healthy,0.01453,0.98547
096.jpg,Healthy,0.00033,0.99967
098.jpg,Healthy,0.00687,0.99313
099.jpg,Healthy,0.79823,0.20177
100.jpg,Healthy,0.00243,0.99757
101.jpg,Healthy,0.00538,0.99462
102.jpg,Healthy,0.99006,0.00994
103.jpg,Healthy,0.14095,0.85905
104.jpg,Healthy,0.00113,0.99887
105.jpg,Healthy,0.11021,0.88979
106.jpg,Healthy,0.00001,0.99999
107.jpg,Healthy,0.00010,0.99990
108.jpg,Healthy,0.00001,0.99999
109.jpg,Healthy,0.00000,1.00000
111.jpg,Healthy,0.05063,0.94937
112.jpg,Healthy,0.00067,0.99933
113.jpg,Healthy,0.00063,0.99937
114.jpg,Healthy,0.00255,0.99745
115.jpg,Healthy,0.00377,0.99623
117.jpg,Healthy,0.00081,0.99919
118.jpg,Healthy,0.92677,0.07323
119.jpg,Healthy,0.01383,0.98617
120.jpg,Healthy,0.07231,0.92769
121.jpg,Healthy,0.00102,0.99898
122.jpg,Healthy,0.00002,0.99998
123.jpg,Healthy,0.00170,0.99830
124.jpg,Healthy,0.01453,0.98547
125.jpg,Healthy,0.00237,0.99763
126.jpg,Healthy,0.00224,0.99776
127.jpg,Healthy,0.00161,0.99839
128.jpg,Healthy,0.00000,1.00000
129.jpg,Healthy,0.00075,0.99925
130.jpg,Healthy,0.00130,0.99870
131.jpg,Healthy,0.00008,0.99992
132.jpg,Healthy,0.00010,0.99990
133.jpg,Healthy,0.13586,0.86414
134.jpg,Healthy,0.06380,0.93620
135.jpg,Healthy,0.00011,0.99989
136.jpg,Healthy,0.02310,0.97690
137.jpg,Healthy,0.02721,0.97279
139.jpg,Healthy,0.22001,0.77999
140.jpg,Healthy,0.00125,0.99875
141.jpg,Healthy,0.01538,0.98462
142.jpg,Healthy,0.07220,0.92780
143.jpg,Healthy,0.99175,0.00825
144.jpg,Healthy,0.00002,0.99998
145.jpg,Healthy,0.00031,0.99969
146.jpg,Healthy,0.00355,0.99645
147.jpg,Healthy,0.01921,0.98079
148.jpg,Healthy,0.00900,0.99100
149.jpg,Healthy,0.00002,0.99998
150.jpg,Healthy,0.12592,0.87408
151.jpg,Healthy,0.00045,0.99955
152.jpg,Healthy,0.00193,0.99807
153.jpg,Healthy,0.93762,0.06238
154.jpg,Healthy,0.00689,0.99311
155.jpg,Healthy,0.00710,0.99290
156.jpg,Healthy,0.00885,0.99115
157.jpg,Healthy,0.02394,0.97606
161.jpg,Healthy,0.96375,0.03625
162.jpg,Healthy,0.93643,0.06357
163.jpg,Healthy,0.09554,0.90446
164.jpg,Healthy,0.00004,0.99996
166.jpg,Healthy,0.11993,0.88007
167.jpg,Healthy,0.99406,0.00594
169.jpg,Healthy,0.02246,0.97754
170.jpg,Healthy,0.03646,0.96354
172.jpg,Healthy,0.99154,0.00846
173.jpg,Healthy,0.79691,0.20309
174.jpg,Healthy,0.03661,0.96339
175.jpg,Healthy,0.06437,0.93563
176.jpg,Healthy,0.91492,0.08508
177.jpg,Healthy,0.08837,0.91163
178.jpg,Healthy,0.68717,0.31283
179.jpg,Healthy,0.08241,0.91759
183.jpg,Healthy,0.00758,0.99242
184.jpg,Healthy,0.00165,0.99835
185.jpg,Healthy,0.05257,0.94743
186.jpg,Healthy,0.00000,1.00000
187.jpg,Healthy,0.00752,0.99248
188.jpg,Healthy,0.00001,0.99999
189.jpg,Healthy,0.25779,0.74221
190.jpg,Healthy,0.00005,0.99995
191.jpg,Healthy,0.00617,0.99383
192.jpg,Healthy,0.03375,0.96625
193.jpg,Healthy,0.69758,0.30242
194.jpg,Healthy,0.00013,0.99987
195.jpg,Healthy,0.01193,0.98807
196.jpg,Healthy,0.00041,0.99959
197.jpg,Healthy,0.78568,0.21432
198.jpg,Healthy,0.20536,0.79464
199.jpg,Healthy,0.00070,0.99930
200.jpg,Healthy,0.33577,0.66423
201.jpg,Healthy,0.10215,0.89785
202.jpg,Healthy,0.33624,0.66376
203.jpg,Healthy,0.07755,0.92245
204.jpg,Healthy,0.03653,0.96347
205.jpg,Healthy,0.06840,0.93160
206.jpg,Healthy,0.99817,0.00183
207.jpg,Healthy,0.99213,0.00787
209.jpg,Healthy,0.99176,0.00824
210.jpg,Healthy,0.04951,0.95049
211.jpg,Healthy,0.07419,0.92581
212.jpg,Healthy,0.00019,0.99981
214.jpg,Healthy,0.00034,0.99966
215.jpg,Healthy,0.02245,0.97755
216.jpg,Healthy,0.00023,0.99977
217.jpg,Healthy,0.00588,0.99412
218.jpg,Healthy,0.00188,0.99812
219.jpg,Healthy,0.02104,0.97896
220.jpg,Healthy,0.04780,0.95220
221.jpg,Healthy,0.00012,0.99988
222.jpg,Healthy,0.88316,0.11684
223.jpg,Healthy,0.86790,0.13210
224.jpg,Healthy,0.02263,0.97737
226.jpg,Healthy,0.05842,0.94158
227.jpg,Healthy,0.05000,0.95000
230.jpg,Healthy,0.00243,0.99757
231.jpg,Healthy,0.27429,0.72571
232.jpg,Healthy,0.99762,0.00238
234.jpg,Healthy,0.03682,0.96318
235.jpg,Healthy,0.00039,0.99961
236.jpg,Healthy,0.00083,0.99917
237.jpg,Healthy,0.00186,0.99814
238.jpg,Healthy,0.02876,0.97124
239.jpg,Healthy,0.58933,0.41067
242.jpg,Healthy,0.93052,0.06948
243.jpg,Healthy,0.00007,0.99993
244.jpg,Healthy,0.00035,0.99965
248.jpg,Healthy,0.00089,0.99911
249.jpg,Healthy,0.00007,0.99993
250.jpg,Healthy,0.00158,0.99842
251.jpg,Healthy,0.03172,0.96828
252.jpg,Healthy,0.00093,0.99907
253.jpg,Healthy,0.00955,0.99045
254.jpg,Healthy,0.03178,0.96822
255.jpg,Healthy,0.00019,0.99981
256.jpg,Healthy,0.00139,0.99861
257.jpg,Healthy,0.97462,0.02538
258.jpg,Healthy,0.99616,0.00384
259.jpg,Healthy,0.00466,0.99534
260.jpg,Healthy,0.01210,0.98790
261.jpg,Healthy,0.01018,0.98982
262.jpg,Healthy,0.00004,0.99996
263.jpg,Healthy,0.25053,0.74947
264.jpg,Healthy,0.02066,0.97934
265.jpg,Healthy,0.00757,0.99243
266.jpg,Healthy,0.07390,0.92610
267.jpg,Healthy,0.00026,0.99974
268.jpg,Healthy,0.09472,0.90528
271.jpg,Healthy,0.50750,0.49250
272.jpg,Healthy,0.00003,0.99997
274.jpg,Healthy,0.01560,0.98440
275.jpg,Healthy,0.00001,0.99999
276.jpg,Healthy,0.22868,0.77132
279.jpg,Healthy,0.00163,0.99837
280.jpg,Healthy,0.00327,0.99673
281.jpg,Healthy,0.09021,0.90979
282.jpg,Healthy,0.50363,0.49637
287.jpg,Healthy,0.00052,0.99948
288.jpg,Healthy,0.40894,0.59106
290.jpg,Healthy,0.98063,0.01937
291.jpg,Healthy,0.05303,0.94697
292.jpg,Healthy,0.01336,0.98664
295.jpg,Healthy,0.01784,0.98216
296.jpg,Healthy,0.00000,1.00000
297.jpg,Healthy,0.00169,0.99831
298.jpg,Healthy,0.00251,0.99749
299.jpg,Healthy,0.00002,0.99998
302.jpg,Healthy,0.81748,0.18252
303.jpg,Healthy,0.99177,0.00823
307.jpg,Healthy,0.00002,0.99998
308.jpg,Healthy,0.09704,0.90296
309.jpg,Healthy,0.05137,0.94863
310.jpg,Healthy,0.00005,0.99995
311.jpg,Healthy,0.00026,0.99974
313.jpg,Healthy,0.00172,0.99828
314.jpg,Healthy,0.01328,0.98672
315.jpg,Healthy,0.00003,0.99997
316.jpg,Healthy,0.00080,0.99920
318.jpg,Healthy,0.00010,0.99990
319.jpg,Healthy,0.00002,0.99998
320.jpg,Healthy,0.00095,0.99905
321.jpg,Healthy,0.01054,0.98946
323.jpg,Healthy,0.00475,0.99525
324.jpg,Healthy,0.00103,0.99897
325.jpg,Healthy,0.00126,0.99874
326.jpg,Healthy,0.00134,0.99866
328.jpg,Healthy,0.00054,0.99946
329.jpg,Healthy,0.01705,0.98295
331.jpg,Healthy,0.00198,0.99802
332.jpg,Healthy,0.00023,0.99977
333.jpg,Healthy,0.20113,0.79887
334.jpg,Healthy,0.00063,0.99937
335.jpg,Healthy,0.00069,0.99931
338.jpg,Healthy,0.74897,0.25103
339.jpg,Healthy,0.82121,0.17879
341.jpg,Healthy,0.00022,0.99978
342.jpg,Healthy,0.00985,0.99015
343.jpg,Healthy,0.00910,0.99090
344.jpg,Healthy,0.48235,0.51765
346.jpg,Healthy,0.04501,0.95499
347.jpg,Healthy,0.00051,0.99949
350.jpg,Healthy,0.00066,0.99934
351.jpg,Healthy,0.00011,0.99989
352.jpg,Healthy,0.00004,0.99996
355.jpg,Healthy,0.02457,0.97543
356.jpg,Healthy,0.40127,0.59873
357.jpg,Healthy,0.82255,0.17745
358.jpg,Healthy,0.01808,0.98192
360.jpg,Healthy,0.00078,0.99922
361.jpg,Healthy,0.00628,0.99372
363.jpg,Healthy,0.87067,0.12933
364.jpg,Healthy,0.00004,0.99996
365.jpg,Healthy,0.00075,0.99925
367.jpg,Healthy,0.47182,0.52818
368.jpg,Healthy,0.00568,0.99432
369.jpg,Healthy,0.00092,0.99908
370.jpg,Healthy,0.00000,1.00000
371.jpg,Healthy,0.00180,0.99820
372.jpg,Healthy,0.00000,1.00000
373.jpg,Healthy,0.00000,1.00000
374.jpg,Healthy,0.00039,0.99961
375.jpg,Healthy,0.00786,0.99214
376.jpg,Healthy,0.01191,0.98809
378.jpg,Healthy,0.03524,0.96476
379.jpg,Healthy,0.00003,0.99997
380.jpg,Healthy,0.00003,0.99997
384.jpg,Healthy,0.26742,0.73258
387.jpg,Healthy,0.19142,0.80858
388.jpg,Healthy,0.06105,0.93895
391.jpg,Healthy,0.23778,0.76222
392.jpg,Healthy,0.50189,0.49811
393.jpg,Healthy,0.98024,0.01976
394.jpg,Healthy,0.07269,0.92731
396.jpg,Healthy,0.00600,0.99400
397.jpg,Healthy,0.00001,0.99999
399.jpg,Healthy,0.00000,1.00000
400.jpg,Healthy,0.00144,0.99856
401.jpg,Healthy,0.89549,0.10451
403.jpg,Healthy,0.81954,0.18046
404.jpg,Healthy,0.41213,0.58787
405.jpg,Healthy,0.09267,0.90733
406.jpg,Healthy,0.10626,0.89374
408.jpg,Healthy,0.00000,1.00000
409.jpg,Healthy,0.00938,0.99062
410.jpg,Healthy,0.29589,0.70411
411.jpg,Healthy,0.03774,0.96226
412.jpg,Healthy,0.63016,0.36984
413.jpg,Healthy,0.00585,0.99415
414.jpg,Healthy,0.00148,0.99852
415.jpg,Healthy,0.38413,0.61587
416.jpg,Healthy,0.25918,0.74082
417.jpg,Healthy,0.31332,0.68668
418.jpg,Healthy,0.81267,0.18733
420.jpg,Healthy,0.00291,0.99709
421.jpg,Healthy,0.00557,0.99443
422.jpg,Healthy,0.55950,0.44050
423.jpg,Healthy,0.00687,0.99313
425.jpg,Healthy,0.00017,0.99983
427.jpg,Healthy,0.05417,0.94583
428.jpg,Healthy,0.99489,0.00511
430.jpg,Healthy,0.02212,0.97788
431.jpg,Healthy,0.14359,0.85641
434.jpg,Healthy,0.00249,0.99751
435.jpg,Healthy,0.00026,0.99974
436.jpg,Healthy,0.00019,0.99981
437.jpg,Healthy,0.00115,0.99885
438.jpg,Healthy,0.00005,0.99995
443.jpg,Healthy,0.99720,0.00280
444.jpg,Healthy,0.00310,0.99690
445.jpg,Healthy,0.00241,0.99759
446.jpg,Healthy,0.75660,0.24340
447.jpg,Healthy,0.08641,0.91359
448.jpg,Healthy,0.89668,0.10332
449.jpg,Healthy,0.05867,0.94133
450.jpg,Healthy,0.01204,0.98796
451.jpg,Healthy,0.00016,0.99984
452.jpg,Healthy,0.00017,0.99983
453.jpg,Healthy,0.00187,0.99813
454.jpg,Healthy,0.00032,0.99968
455.jpg,Healthy,0.00024,0.99976
456.jpg,Healthy,0.59672,0.40328
459.jpg,Healthy,0.00041,0.99959
460.jpg,Healthy,0.00026,0.99974
461.jpg,Healthy,0.00270,0.99730
462.jpg,Healthy,0.00992,0.99008
463.jpg,Healthy,0.00437,0.99563
464.jpg,Healthy,0.27988,0.72012
466.jpg,Healthy,0.00875,0.99125
467.jpg,Healthy,0.07263,0.92737
469.jpg,Healthy,0.58187,0.41813
470.jpg,Healthy,0.00341,0.99659
471.jpg,Healthy,0.01042,0.98958
472.jpg,Healthy,0.00313,0.99687
473.jpg,Healthy,0.00946,0.99054
475.jpg,Healthy,0.04010,0.95990
476.jpg,Healthy,0.00975,0.99025
477.jpg,Healthy,0.00138,0.99862
478.jpg,Healthy,0.00021,0.99979
479.jpg,Healthy,0.00101,0.99899
481.jpg,Healthy,0.95589,0.04411
482.jpg,Healthy,0.00011,0.99989
483.jpg,Healthy,0.00295,0.99705
484.jpg,Healthy,0.01072,0.98928
485.jpg,Healthy,0.00232,0.99768
487.jpg,Healthy,0.20426,0.79574
488.jpg,Healthy,0.00000,1.00000
489.jpg,Healthy,0.00000,1.00000
491.jpg,Healthy,0.44954,0.55046
492.jpg,Healthy,0.56186,0.43814
493.jpg,Healthy,0.01086,0.98914
494.jpg,Healthy,0.00223,0.99777
495.jpg,Healthy,0.14667,0.85332
497.jpg,Healthy,0.49544,0.50456
498.jpg,Healthy,0.01866,0.98134
499.jpg,Healthy,0.00421,0.99579
500.jpg,Healthy,0.02453,0.97547
501.jpg,Healthy,0.12466,0.87534
502.jpg,Healthy,0.00553,0.99447
503.jpg,Healthy,0.00025,0.99975
504.jpg,Healthy,0.00020,0.99980
509.jpg,Healthy,0.77090,0.22910
510.jpg,Healthy,0.00268,0.99732
513.jpg,Healthy,0.42861,0.57139
517.jpg,Healthy,0.01086,0.98914
518.jpg,Healthy,0.02685,0.97315
520.jpg,Healthy,0.99895,0.00105
521.jpg,Healthy,0.01845,0.98155
522.jpg,Healthy,0.00696,0.99304
525.jpg,Healthy,0.26443,0.73557
526.jpg,Healthy,0.74081,0.25919
527.jpg,Healthy,0.57760,0.42240
529.jpg,Healthy,0.00446,0.99554
530.jpg,Healthy,0.16085,0.83915
531.jpg,Healthy,0.88447,0.11553
534.jpg,Healthy,0.98693,0.01307
535.jpg,Healthy,0.80207,0.19793
536.jpg,Healthy,0.10186,0.89814
537.jpg,Healthy,0.00729,0.99271
538.jpg,Healthy,0.00390,0.99610
539.jpg,Healthy,0.03613,0.96387
540.jpg,Healthy,0.04891,0.95109
541.jpg,Healthy,0.00010,0.99990
542.jpg,Healthy,0.00002,0.99998
543.jpg,Healthy,0.00009,0.99991
544.jpg,Healthy,0.00000,1.00000
546.jpg,Healthy,0.01242,0.98758
547.jpg,Healthy,0.60219,0.39781
548.jpg,Healthy,0.56904,0.43096
551.jpg,Healthy,0.00038,0.99962
552.jpg,Healthy,0.11360,0.88640
553.jpg,Healthy,0.00071,0.99929
554.jpg,Healthy,0.00414,0.99586
555.jpg,Healthy,0.00060,0.99940
559.jpg,Healthy,0.00022,0.99978
561.jpg,Healthy,0.02433,0.97567
562.jpg,Healthy,0.00051,0.99949
563.jpg,Healthy,0.05042,0.94958
564.jpg,Healthy,0.00422,0.99578
565.jpg,Healthy,0.04099,0.95901
566.jpg,Healthy,0.88418,0.11582
567.jpg,Healthy,0.94373,0.05627
568.jpg,Healthy,0.01912,0.98088
569.jpg,Healthy,0.02753,0.97247
570.jpg,Healthy,0.00851,0.99149
573.jpg,Healthy,0.02790,0.97210
574.jpg,Healthy,0.01735,0.98265
575.jpg,Healthy,0.02183,0.97817
576.jpg,Healthy,0.00070,0.99930
577.jpg,Healthy,0.99736,0.00264
579.jpg,Healthy,0.16218,0.83782
581.jpg,Healthy,0.69153,0.30847
583.jpg,Healthy,0.18589,0.81411
585.jpg,Healthy,0.00288,0.99712
587.jpg,Healthy,0.93346,0.06654
590.jpg,Healthy,0.95808,0.04192
594.jpg,Healthy,0.08637,0.91363
596.jpg,Healthy,0.01445,0.98555
597.jpg,Healthy,0.00260,0.99740
599.jpg,Healthy,0.97613,0.02387
602.jpg,Healthy,0.00229,0.99771
603.jpg,Healthy,0.99035,0.00965
606.jpg,Healthy,0.87944,0.12056
607.jpg,Healthy,0.09748,0.90252
610.jpg,Healthy,0.53475,0.46525
611.jpg,Healthy,0.30754,0.69246
614.jpg,Healthy,0.99977,0.00023
616.jpg,Healthy,0.00487,0.99513
620.jpg,Healthy,0.99622,0.00378
625.jpg,Healthy,0.96877,0.03123
629.jpg,Healthy,0.99741,0.00259
633.jpg,Healthy,0.43417,0.56583
635.jpg,Healthy,0.01490,0.98510
637.jpg,Healthy,0.10885,0.89115
639.jpg,Healthy,0.00158,0.99842
642.jpg,Healthy,0.99868,0.00132
